"caption","commentsCount","likesCount","ownerUsername","timestamp","type","url","videoDuration","videoPlayCount","videoUrl","videoViewCount","allTaggedUsernames","allMentions","allHashtags"
"Bei maischberger erörtert der ehemalige Bundesverteidigungsminister Karl-Theodor zu Guttenberg (CSU), welche Länder von einem Wahlsieg von Donald Trump profitieren würden. „Das zynische Lachen aus dem Kreml kann man sich wunderbar schon vorstellen, ähnliches aus Teheran“, so zu Guttenberg. Er könne sich vorstellen, „dass auch strategisch möglicherweise in Peking ereignen könnte“, so zu Guttenberg.
#ARD #talk #USWahl #Trump #CSU #Russland #Iran",212,11190,"tagesschau","2024-11-06T04:06:07.000Z","Video","https://www.instagram.com/p/DCBBAflqMLR/",54.848,1357394,"https://instagram.fbkk5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQPSUGaxpt_jLWX1-rITZ6g8bRTw75fsSZt1TQpYdBEjb4qhF0B1Uw-9ZsdbHhLy5JrbaTw6_l4Twu-mM_uWHJy0Ra_YxUIScEW5Rz4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=914297850165232_63340010&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yQjRERUExRThDMkVBMTlFOTJCMzBCRTAwRkQ4Q0RCRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOaTh4QnR0Nl9jODBia0JBRFZJZ0trUl9BVUNicV9FQUFBRhUCAsgBACgAGAAbABUAACaO68q1%2BpbXPxUCKAJDMywXQEtrhR64UewYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=8d722d8961&ccb=9-4&oh=00_AYAmxk4W8Wub99wnsf9MywHEK6HRo4GfaPO_D0NmeuQdpA&oe=6773202C&_nc_sid=10d13b",480727,"","","ARD,talk,USWahl,Trump,CSU,Russland,Iran"
"Die Überzeugung, dass Donald Trump die US-Präsidentschaftswahl vor vier Jahren nicht verloren hat, hält sich bis heute bei vielen seiner Anhänger:innen. Was passiert, wenn nun Trumps Konkurrentin Kamala Harris die Wahl gewinnen sollte? Werden die Republikaner erneut von Wahlfälschungen reden? Und was bedeutet das für die Demokratie im Land? Darüber hat tagesthemen-Moderator Ingo Zamperoni bei hart aber fair gesprochen. #tagesschau #nachrichten #hartaberfair #uswahl24",376,36120,"tagesschau","2024-11-05T13:56:02.000Z","Video","https://www.instagram.com/p/DB_fWn6I24a/",70.84,2319575,"https://instagram.fsti4-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQOv_CBaUA-8wbWVFJwh98QE_JNjsz0sjEtWU3x8uDR4TJj_J1Al_4-SQ0lElawymNZ5qtSy7r89Wb4rbwJPkL1Vtr0rLltqMpZjkbQ.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=802515478591419_1514689216&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82NzRFRDc2N0I2NDRFQTdCMzgwQzJEMDA3M0VGODI4MV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBU1l4UnZWYXY2cGdkOERBSFRGSkMzZW9zOEVicV9FQUFBRhUCAsgBACgAGAAbABUAACagxOC974%2BrQBUCKAJDMywXQFG1wo9cKPYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=79578f72ac&ccb=9-4&oh=00_AYCZ7E6JTXGKD8ed_lLYHWPMCu78eCQgrwz5itEQjjBCGg&oe=6773245A&_nc_sid=10d13b",841131,"","","tagesschau,nachrichten,hartaberfair,uswahl24"
"Im Tarifstreit für Unternehmen im Öffentlichen Personennahverkehr (ÖPNV) hat die Dienstleistungsgewerkschaft ver.di zu weiteren Streiks in dieser Woche aufgerufen. Betroffen sind „einzelne Unternehmen“ in den sechs Bundesländern Bayern, Baden-Württemberg, Nordrhein-Westfalen, Niedersachsen, Schleswig-Holstein und Rheinland-Pfalz, und zwar Omnibusbetriebe, Betriebe im Schienennahverkehr und Güterbahnen, wie ver.di am Montag mitteilte.

Bereits im Oktober hatten die Beschäftigten laut Gewerkschaft in dutzenden Betrieben die Arbeit niedergelegt. Die zweite Runde der Tarifverhandlungen für die rund 5.500 Beschäftigten im Eisenbahntarifvertrag findet am kommenden Montag statt. ver.di fordert eine Erhöhung der Löhne um 350 Euro bei einer Laufzeit von zwölf Monaten. Der Arbeitgeberverband AGVDE hatte laut ver.di schon vor der ersten Verhandlungsrunde eine Lohnerhöhung von drei Prozent ab April 2025 und eine Inflationsausgleichsprämie von 600 Euro angeboten. 

#verdi #warnstreik #öpnv #nachrichten #tagesschau",145,20023,"tagesschau","2024-11-05T19:59:37.000Z","Sidecar","https://www.instagram.com/p/DCAJZhlIZmh/",NA,NA,"",NA,"","","verdi,warnstreik,öpnv,nachrichten,tagesschau"
"Bei maischberger diskutieren die Außenpolitiker Norbert Röttgen (CDU) und Ralf Stegner (SPD) in der Wahlnacht über die Folgen eines Wahlsiegs von Donald Trump. Röttgen fürchtet, dass Trump einen Deal mit Russlands Präsident Wladimir Putin schließen könnte: „Das wäre das ein Deal auf Kosten der Sicherheit der Ukraine und damit ein Deal auf Kosten der Sicherheit Europas.“ 
#ARD #talk #maischberger #USWahl #Trump
#CDU #SPD #NATO",378,16365,"tagesschau","2024-11-06T03:27:07.000Z","Video","https://www.instagram.com/p/DCA8TIBoBJf/",49.92,1167162,"https://instagram.fbud11-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQOl-gmuKFN16O1rW86fuWYdTAO6BpTh_-2gFSQva_PG4dL9npnpaDUJI1zpNcfGTCm1hWnW34wakyFyfMnpPvwMvhCAt0h3hhf2Sts.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=930745205637387_3913088316&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wMjQ5OEE5QjI5MUQzRjM3RjBCMTZFN0RGMzk1NDk5Q192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIbVl3eHNhcGVhWHRCZ0RBT3lWNmdBV3VGVWlicV9FQUFBRhUCAsgBACgAGAAbABUAACb2hs6EspXXPxUCKAJDMywXQEj1wo9cKPYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=d09a02f655&ccb=9-4&oh=00_AYAJBqwx1LqxWp_OVgmnHcAbJ_NLg6KQuBBXmwFnb4rsrw&oe=67731D9D&_nc_sid=10d13b",353852,"","","ARD,talk,maischberger,USWahl,Trump,CDU,SPD,NATO"
"Inmitten von Israels anhaltendem bewaffneten Kampf gegen die Terrororganisation Hamas im Gazastreifen und die Hisbollah im Libanon hat Regierungschef Netanyahu Verteidigungsminister Gallant entlassen. Der Ministerpräsident ernannte den derzeitigen Außenminister Katz zu Gallants Nachfolger. Als Grund für Gallants Entlassung gab Netanyahu an, dass sein Vertrauen in den bisherigen Verteidigungsminister geschwunden sei. 

„Im Laufe der vergangenen Monate ist dieses Vertrauen erodiert“, hieß es in einer von Netanyahus Büro verbreiteten Erklärung. „Im Lichte dessen habe ich heute entschieden, die Amtszeit des Verteidigungsministers zu beenden.“

Gallant erklärte wenige Minuten nach der Ankündigung seiner Entlassung: „Die Sicherheit des Staates Israels war stets die Mission meines Lebens und wird dies auch immer bleiben.“
 
Am 7. Oktober 2023 hatten Kämpfer der Hamas und anderer militanter Palästinensergruppen mehrere Orte und ein Musikfestival im Süden Israels angegriffen. Nach israelischen Angaben wurden insgesamt 1.206 Menschen getötet, darunter auch mehrere der 251 in den Gazastreifen verschleppten Geiseln.
Israel geht seit dem Hamas-Angriff massiv militärisch im Gazastreifen vor. Dabei wurden nach Angaben der Hamas-Gesundheitsbehörde, die nicht unabhängig überprüft werden können, mehr als 43.390 Menschen getötet. 

#gallant #israel #netanyahu #tagesschau #nachrichten",947,44480,"tagesschau","2024-11-05T19:13:47.000Z","Image","https://www.instagram.com/p/DCAEJ2ZIJZa/",NA,NA,"",NA,"","","gallant,israel,netanyahu,tagesschau,nachrichten"
"Die Wahllokale in den USA sind geöffnet – und es bilden sich teils lange Schlangen. Bei der Präsidentschaftswahl in den USA wird ein knapper Ausgang erwartet. 

In vielen Bundesstaaten läuft die Stimmabgabe bereits seit Wochen durch das sogenannte early voting oder per Briefwahl. Millionen US-Amerikaner:innen haben davon schon Gebrauch gemacht. 82 Millionen Menschen haben im Vorfeld per Briefwahl gewählt – darunter auch die demokratische Präsidentschaftskandidatin Harris. Ihr republikanischer Konkurrent Trump ging heute zusammen mit seiner Frau Melania in Florida zur Wahl. 

Der Wahltag selbst zieht sich lang hin, da die USA neun verschiedene Zeitzonen haben. Erste Prognosen und Teilergebnisse der Wahl werden frühestens ab 1 Uhr deutscher Zeit erwartet. 

Bis auf Berichte über vereinzelte Störungen verläuft der Wahltag bisher nach Behördenangaben weitgehend reibungslos – obwohl es in mehreren Bundesstaaten dem FBI zufolge gefälschte Bombendrohungen gegen Wahllokale gegeben hat. Die Drohungen seine von russischen E-Mail-Domänen aus verschickt worden, keine der Drohungen habe sich aber als glaubwürdig dargestellt. 

#usa #wahl #harris #trump #tagesschau",446,77041,"tagesschau","2024-11-05T22:19:08.000Z","Sidecar","https://www.instagram.com/p/DCAZXXjoKM_/",NA,NA,"",NA,"","","usa,wahl,harris,trump,tagesschau"
"Für die Ukraine wird die Lage im Krieg immer schwieriger. Seit August rückt die russische Armee im Osten des Landes so schnell vor wie seit der Invasion im März 2022 nicht mehr – zuletzt fünf Kilometer pro Tag. Gleichzeitig bombardiert Russland weiter andere Teile der Ukraine. Der dortigen Armee fehlt es hingegen an Waffen, Munition und Personal. 
#ukraine #russland #tagesschau #nachrichten",250,11736,"tagesschau","2024-11-05T16:08:21.000Z","Video","https://www.instagram.com/p/DB_utmyoWvq/",59.628,841501,"https://instagram.fpnq2-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQO4fMXqdwhicerspcPpCSFqsnpLQ3AaSPD25QSlYGE-62pPV9fXfA43Glz5r5i0W8G8Izq-9xl7EPfhGcjSiA0gztjvkJ5C6gydNzw.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=1483965395634422_1115287999&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yRjRDODUxNjI3RTVENUVEMEM2RDY5QjY4RERDNkQ5MF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQNXN3UnVFZFdlTVQ3VUNBSWFnNlJHajZkdF9icV9FQUFBRhUCAsgBACgAGAAbABUAACbI7LyU9rG%2FQBUCKAJDMywXQE3MzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=85d932a248&ccb=9-4&oh=00_AYAyLXomlCJ3e7ZQ0YtQor5f4J9FJ9tzg438T0BjRTEuQw&oe=677335FD&_nc_sid=10d13b",220522,"weltspiegel","","ukraine,russland,tagesschau,nachrichten"
"Das winzige Dorf Dixville Notch im Nordosten der USA hat traditionsgemäß den Wahltag eingeläutet. Die Wahlgesetze im Bundesstaat New Hampshire erlauben es Gemeinden mit weniger als 100 Einwohner:innen, ihre Wahllokale um Mitternacht zu öffnen und sie zu schließen, wenn alle registrierten Wähler:innen ihre Stimme abgegeben haben. #uswahl24 #dixvillenotch #tagesschau #nachrichten",443,89284,"tagesschau","2024-11-05T14:27:58.000Z","Video","https://www.instagram.com/p/DB_hQRYoMwM/",37.8,4296379,"https://instagram.fluh2-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPkW-6OnmOLSU61mYY1LvoEH-16Rfgcnn8cdyRRhnZhI_aB5Y4Zf-pqLqKIq9QoKXjrbx1WRXL5wx0p26WMwjm1Vi8PX7ej3F_lSFs.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=1287794179063043_1639434102&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9ERjQ0N0NBMjE1MzZGMjk1NUZCNjI2MUFDNzFGRjU4Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKenp3aHZjZGtNLUJCY2dBSTcwZW1kc19DWnNicV9FQUFBRhUCAsgBACgAGAAbABUAACaQ7dbmxJiCQBUCKAJDMywXQELmZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=55eedd22fa&ccb=9-4&oh=00_AYCRdB8DSsXEL6t_pWTrXj27xi7jB885XaBZWacy1Q_jJQ&oe=67731AB4&_nc_sid=10d13b",1409889,"weltspiegel","","uswahl24,dixvillenotch,tagesschau,nachrichten"
"Verwechslungsgefahr: Muscimol Gummies sind keine normale Süßigkeit. #muscimol #fliegenpilz #nachrichten #tagesschau",171,26309,"tagesschau","2024-11-05T17:30:02.000Z","Video","https://www.instagram.com/p/DB_3xjdopGu/",53.24,2172625,"https://scontent-sjc3-1.cdninstagram.com/o1/v/t16/f2/m86/AQO7rhe5f6GpgmLG8wsLLDLhBhKA-vt2XLPv73eGCfHTr60tKq564jlKSTenPwInplFL3mwFbmL5gbswWTuLLaztL3yInq8le9ZMsrc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=8823621464361437_810462565&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81QzQ1NjlFQjhDRENBM0NEOTIwMjNBODkzMDJGMjU5OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOZ3R3UnNfaUJ4THZBVUNBTGpXazJXZzBRdFhicV9FQUFBRhUCAsgBACgAGAAbABUAACam9rDL372EQBUCKAJDMywXQEqeuFHrhR8YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=b1dfcd5028&ccb=9-4&oh=00_AYASGTupVHWzeLR9pf54yjoFXjBwArSQbX9c0km5OIk1rQ&oe=67733207&_nc_sid=10d13b",715784,"","","muscimol,fliegenpilz,nachrichten,tagesschau"
"Die Polizei hat einem Medienbericht zufolge von Januar bis September fast zwei von drei geplanten Abschiebungen nicht vollenden können. Das geht, wie die „Neue Osnabrücker Zeitung“ berichtet, aus einer Antwort der Bundesregierung auf eine Frage der Bundestagsabgeordneten Sahra Wagenknecht (BSW) hervor. 

In Deutschland können immer wieder Abschiebungen nicht durchgesetzt werden. Gründe sind unter anderem, dass Betroffene untertauchen, der Flug nicht durchgeführt werden kann oder Gerichte eine Abschiebung verbieten. 

Im Januar 2024 hatte der Bundestag mit den Stimmen der Ampel-Fraktionen ein Gesetz für mehr und schnellere Abschiebungen abgelehnter Asylbewerber beschlossen. Es sieht insbesondere verlängerte Haftmöglichkeiten für Abschiebepflichtige und mehr Rechte der Polizei bei Durchsuchungen vor. 

#abschiebungen #deutschland #nachrichten #tagesschau",1837,66802,"tagesschau","2024-11-05T08:04:14.000Z","Sidecar","https://www.instagram.com/p/DB-3h8BI_bJ/",NA,NA,"",NA,"","","abschiebungen,deutschland,nachrichten,tagesschau"
"SPD, Grüne und FDP ringen um die richtige Regierungspolitik – und immer deutlicher um den Fortbestand der Koalition. 

Für 2024 wird das zweite Rezessionsjahr in Folge erwartet. Deutschland hinkt anderen großen Wirtschaftsnationen hinterher. Am schlechtesten von allen Wirtschaftszweigen sei die Lage in der Industrie. 

Im Juli hatte die Bundesregierung die Wachstumsinitiative angekündigt. Geplant sind zum Beispiel Verbesserungen bei Abschreibungen von Investitionen, der Abbau von Bürokratie und mehr Anreize für Arbeit. Aber von der Wachstumsinitiative ist noch nichts umgesetzt, viele Maßnahmen sind bisher nicht einmal vom Kabinett auf den Weg gebracht worden. 

Am 14. November ist die Haushaltsbereinigungssitzung geplant, bis dahin sollten die Probleme mit dem Etat 2025 weitgehend aus dem Weg geschafft werden. Eine Rolle könnte auch der Ausgang der Wahl in den USA spielen, die am Dienstag stattfindet. 

#scholz #habeck #lindner #ampel #koalition #regierung #tagesschau",905,35616,"tagesschau","2024-11-04T19:10:07.000Z","Sidecar","https://www.instagram.com/p/DB9e8KmpGXE/",NA,NA,"",NA,"","","scholz,habeck,lindner,ampel,koalition,regierung,tagesschau"
"Guten Morgen! ☕ In den USA wird heute abgestimmt, ob die Demokratin Harris oder der Republikaner Trump das Präsidentenamt übernehmen wird | Trump-Unterstützer Musk darf seine Millionen-Geschenke an Wählende in den USA planmäßig auch noch am heutigen Wahltag fortsetzen | Nordkorea hat mehrere Raketen getestet 

Weitere Infos zu unseren News am Morgen findet ihr auf tagesschau.de. 

Kommt gut in den Tag! 

#uswahl #musk #nordkorea #nachrichten #tagesschau",490,63520,"tagesschau","2024-11-05T05:59:39.000Z","Sidecar","https://www.instagram.com/p/DB-pRgQIUCb/",NA,NA,"",NA,"","","uswahl,musk,nordkorea,nachrichten,tagesschau"
"Vor acht Jahren ist Daisy in England gestohlen worden. Nun ist der schwarz-weiße Cocker Spaniel zu seiner Familie zurückgekehrt. Ihre neuen Besitzer:innen wussten nicht, dass das Tier gestohlen worden war. Als sie Daisys Mikrochip aktualisierten, wurde die Polizei informiert. Über das zuständige Unternehmen kamen die Beamt:innen an die aktuelle Adresse der Hündin und holten sie dort ab. 

Als Daisy mit ihrer Familie wiedervereint wurde, seien viele Tränen geflossen, teilte die Polizei in der Grafschaft Surrey südlich von London mit. Daisy habe ihre alten Besitzer:innen sofort erkannt und wie eine Klette an ihnen geklebt. Nur etwas taub sei sie mittlerweile. 

Das Tier war gemeinsam mit drei anderen Jagdhunden im November 2016 aus ihren Zwingern gestohlen worden. Ein Hund starb, als er bei einem Fluchtversuch von einem Auto erfasst wurde. Nach den beiden anderen Tieren wird noch immer gesucht. 

#tagesschau #nachrichten #goodnews #daisy #england",205,114781,"tagesschau","2024-11-05T12:30:15.000Z","Image","https://www.instagram.com/p/DB_V-O1Rgaf/",NA,NA,"",NA,"","","tagesschau,nachrichten,goodnews,daisy,england"
"Der Wahlsieg der pro-europäischen Amtsinhaberin Maia Sandu bei der Präsidentschaftswahl in Moldau ist im Westen mit Erleichterung aufgenommen worden. Sandu habe das Land „sicher durch schwere Zeiten gesteuert und den europäischen Kurs ihres Landes gesetzt“, erklärte Bundeskanzler Olaf Scholz (SPD) am Montag auf X und bekräftigte die Unterstützung Deutschlands. Zugleich kritisierte die Bundesregierung einen „massiven Versuch“, Moldauer in Deutschland und anderen EU-Staaten von der Stimmabgabe abzuhalten. 

Der Sprecher des Auswärtigen Amts, Sebastian Fischer, kritisierte, Auslands-Wahllokale in Berlin, Frankfurt am Main und Kaiserslautern, aber auch in anderen EU-Ländern seien mit Bombendrohungen überzogen worden. Damit sei von „offensichtlich interessierter Seite koordiniert“ daran gearbeitet worden, im Ausland lebenden Moldauer:innen „ihr Wahlrecht hier zu nehmen“. Dies sei „vollständig inakzeptabel"", sagte Fischer, ohne auszuführen, gegen wen sich seine Vorwürfe richteten. 

 Außenministerin Annalena Baerbock (Grüne) schrieb auf X: „Die Menschen in Moldau haben entschieden: Die Mehrheit von ihnen will den Weg in die EU entschlossen weitergehen.“ Sandu sei erfolgreich gewesen trotz „beispielloser Einmischung durch Russland, einschließlich Stimmenkauf und Desinformationskampagnen“, teilten die EU-Kommission und der Außenbeauftragte Josep Borrell mit. Die EU werde das Land weiter auf seinem Weg begleiten. 

Die seit 2020 amtierende moldauische Staatschefin Sandu hatte nach dem Beginn des russischen Angriffskrieges gegen die Ukraine 2022 den EU-Beitritt ihres Landes beantragt. Die Beitrittsverhandlungen begannen im Juni dieses Jahres. Die Präsidentschaftswahl in der ehemaligen Sowjetrepublik galt als richtungsweisend in der Frage, ob sich Moldau künftig weiter Brüssel oder eher Moskau zuwendet. Russland hat jede Einmischung in die Wahl dementiert. 

#moldau #russland #tagesschau #nachrichten #news",617,89731,"tagesschau","2024-11-04T18:22:10.000Z","Sidecar","https://www.instagram.com/p/DB9Zc5LPmmj/",NA,NA,"",NA,"","","moldau,russland,tagesschau,nachrichten,news"
"Heute, am 5. November, finden in den USA die Präsidentschafts- und Kongresswahlen statt. Zur Wahl stehen die demokratische Kandidatin Kamala Harris und ihr republikanischer Herausforderer Donald Trump. Für Trump wäre es bereits die zweite Amtszeit. Mit seinen 78 Jahren ist er neben Joe Biden der älteste Präsident, der das Amt antritt. Biden war 2021 ebenfalls 78 Jahre alt. 

Der jüngste US-Präsident aller Zeiten war Theodore Roosevelt mit 42 Jahren. Ihm folgten John F. Kennedy mit 43 Jahren und Bill Clinton mit 46 Jahren. 

Die diesjährige Kandidatin Harris liegt mit 60 Jahren etwas über dem Durchschnitt, denn die Mehrheit der bisherigen US-Präsidenten war bei Amtsantritt zwischen 50 und 59 Jahre alt. 

#uswahl #election #uswahl2024 #uspresident #tagesschau",770,152586,"tagesschau","2024-11-05T07:00:08.000Z","Sidecar","https://www.instagram.com/p/DB-wMd-MTtd/",NA,NA,"",NA,"","","uswahl,election,uswahl2024,uspresident,tagesschau"
"Können Musiker:innen verbieten, dass Parteien ihre Lieder verwenden? #tagesschau #nachrichten #sohobani #cdu #friedrichmerz",773,73642,"tagesschau","2024-11-04T20:30:53.000Z","Video","https://www.instagram.com/p/DB9oH2Yi7QU/",66.283,3501266,"https://instagram.fcgk8-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQPNiyqVU5h8xCyeiNzKi9wwv3uoIYRvx_V7kFoCE3HL4_ZhEhw7uha_MNXwey64wt1xrl2h4drCq7It4_9QYWUUSpYbucM2rEZkeGg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=564596389589138_1668467838&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FNTRCNkRFMjhFODU4RDFGMjQ1NzIxQUZFNTQ1MTQ5Nl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCZ212aHY3S3FQSGZtOElBQ0o0R1RGdE5iSURicV9FQUFBRhUCAsgBACgAGAAbABUAACbYqdWC%2Fe2BQRUCKAJDMywXQFCR64UeuFIYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=b87329af50&ccb=9-4&oh=00_AYAOP18yrl9jD_ZYCsxNwa5nZt5nLLkVWkXsn131_WC2Og&oe=67732CAA&_nc_sid=10d13b",1287020,"","","tagesschau,nachrichten,sohobani,cdu,friedrichmerz"
